Day,S,T,K,Value,tau,rate
44679,2.71,0.66849,2.6,0.3025,0.0211,1.04231
44679,2.71,0.66849,2.65,0.2731,0.0211,1.02264
44679,2.71,0.66849,2.7,0.2462,0.0211,1.0037
44679,2.71,0.66849,2.75,0.2198,0.0211,0.98545
44679,2.71,0.66849,2.8,0.1956,0.0211,0.96786
44679,2.71,0.66849,2.85,0.1729,0.0211,0.95088
44679,2.71,0.66849,2.9,0.1519,0.0211,0.93448
44678,2.66,0.15342,2.912,0.0371,0.0207,0.91346
44678,2.66,0.15342,2.962,0.0275,0.0207,0.89804
44678,2.66,0.15342,3.061,0.0144,0.0207,0.869
44678,2.66,0.15342,3.159,0.0084,0.0207,0.84204
44678,2.66,0.15342,3.258,0.0049,0.0207,0.81645
44678,2.66,0.15342,3.357,0.003,0.0207,0.79237
44678,2.66,0.15342,3.455,0.0023,0.0207,0.7699
44678,2.66,0.15342,3.554,0.0023,0.0207,0.74845
44678,2.66,0.15342,3.653,0.0016,0.0207,0.72817
44678,2.66,0.15342,2.863,0.0497,0.0207,0.9291
44678,2.66,0.15342,2.9,0.04,0.0207,0.91724
44678,2.66,0.15342,2.95,0.0295,0.0207,0.90169
44678,2.66,0.15342,3,0.0216,0.0207,0.88667
44678,2.66,0.15342,3.1,0.0115,0.0207,0.85806
44678,2.66,0.15342,3.2,0.007,0.0207,0.83125
44678,2.66,0.15342,3.3,0.0044,0.0207,0.80606
44678,2.66,0.15342,3.4,0.003,0.0207,0.78235
44678,2.66,0.15342,3.5,0.0023,0.0207,0.76
44678,2.66,0.15342,3.6,0.0021,0.0207,0.73889
44678,2.66,0.15342,3.7,0.0016,0.0207,0.71892
44678,2.66,0.15342,3.8,0.0016,0.0207,0.7
44678,2.66,0.15342,2.85,0.0534,0.0207,0.93333
44678,2.66,0.42192,2.85,0.1249,0.0207,0.93333
44678,2.66,0.42192,2.9,0.1066,0.0207,0.91724
44678,2.66,0.42192,2.95,0.0903,0.0207,0.90169
44678,2.66,0.42192,3,0.0768,0.0207,0.88667
44678,2.66,0.42192,3.1,0.055,0.0207,0.85806
44678,2.66,0.42192,3.2,0.0386,0.0207,0.83125
44678,2.66,0.42192,3.3,0.0269,0.0207,0.80606
44678,2.66,0.42192,3.4,0.0186,0.0207,0.78235
44678,2.66,0.42192,3.5,0.0153,0.0207,0.76
44678,2.66,0.15342,2.8,0.0702,0.0207,0.95
44678,2.66,0.42192,2.8,0.1444,0.0207,0.95
44678,2.66,0,2.85,0,0.0207,0.93333
44678,2.66,0,2.9,0,0.0207,0.91724
44678,2.66,0,2.95,0,0.0207,0.90169
44678,2.66,0,3,0,0.0207,0.88667
44678,2.66,0,3.1,0,0.0207,0.85806
44678,2.66,0,3.2,0,0.0207,0.83125
44678,2.66,0,3.3,0,0.0207,0.80606
44678,2.66,0,3.4,0,0.0207,0.78235
44678,2.66,0,3.5,0,0.0207,0.76
44678,2.66,0,2.8,0,0.0207,0.95
44678,2.66,0,2.75,0,0.0207,0.96727
44678,2.66,0.15342,2.75,0.0923,0.0207,0.96727
44678,2.66,0.42192,2.75,0.1674,0.0207,0.96727
44678,2.66,0,2.7,0.014,0.0207,0.98519
44678,2.66,0.15342,2.7,0.1173,0.0207,0.98519
44678,2.66,0.42192,2.7,0.1915,0.0207,0.98519
44678,2.66,0,2.65,0.064,0.0207,1.00377
44678,2.66,0.15342,2.65,0.1468,0.0207,1.00377
44678,2.66,0.42192,2.65,0.225,0.0207,1.00377
44678,2.66,0,2.5,0.214,0.0207,1.064
44678,2.66,0,2.55,0.164,0.0207,1.04314
44678,2.66,0,2.6,0.114,0.0207,1.02308
44678,2.66,0.15342,2.5,0.2576,0.0207,1.064
44678,2.66,0.15342,2.55,0.2144,0.0207,1.04314
44678,2.66,0.15342,2.6,0.1797,0.0207,1.02308
44678,2.66,0.42192,2.5,0.3183,0.0207,1.064
44678,2.66,0.42192,2.55,0.2794,0.0207,1.04314
44678,2.66,0.42192,2.6,0.2476,0.0207,1.02308
44678,2.66,0.07671,2.7,0.0855,0.0207,0.98519
44678,2.66,0.07671,2.75,0.0599,0.0207,0.96727
44678,2.66,0.07671,2.8,0.0403,0.0207,0.95
44678,2.66,0.07671,2.85,0.0258,0.0207,0.93333
44678,2.66,0.07671,2.9,0.0176,0.0207,0.91724
44678,2.66,0.07671,2.95,0.01,0.0207,0.90169
44678,2.66,0.07671,3,0.0062,0.0207,0.88667
44678,2.66,0.07671,3.1,0.0027,0.0207,0.85806
44678,2.66,0.07671,3.2,0.0018,0.0207,0.83125
44678,2.66,0.07671,2.65,0.1175,0.0207,1.00377
44678,2.66,0.07671,2.6,0.1568,0.0207,1.02308
44678,2.66,0,2.45,0.264,0.0207,1.08571
44678,2.66,0.07671,2.45,0.2818,0.0207,1.08571
44678,2.66,0.07671,2.5,0.237,0.0207,1.064
44678,2.66,0.07671,2.55,0.1968,0.0207,1.04314
44678,2.66,0.15342,2.45,0.2979,0.0207,1.08571
44678,2.66,0.42192,2.45,0.3527,0.0207,1.08571
44677,2.66,0.15616,2.912,0.0314,0.0204,0.91346
44677,2.66,0.15616,2.962,0.0231,0.0204,0.89804
44677,2.66,0.15616,3.061,0.0125,0.0204,0.869
44677,2.66,0.15616,3.159,0.0073,0.0204,0.84204
44677,2.66,0.15616,3.258,0.0039,0.0204,0.81645
44677,2.66,0.15616,3.357,0.0027,0.0204,0.79237
44677,2.66,0.15616,3.455,0.0021,0.0204,0.7699
44677,2.66,0.15616,3.554,0.0014,0.0204,0.74845
44677,2.66,0.15616,3.653,0.0014,0.0204,0.72817
44677,2.66,0.15616,2.863,0.0422,0.0204,0.9291
44677,2.66,0.15616,2.9,0.0343,0.0204,0.91724
44677,2.66,0.15616,2.95,0.0244,0.0204,0.90169
44677,2.66,0.15616,3,0.0182,0.0204,0.88667
44677,2.66,0.15616,3.1,0.0098,0.0204,0.85806
44677,2.66,0.15616,3.2,0.0058,0.0204,0.83125
44677,2.66,0.15616,3.3,0.0039,0.0204,0.80606
44677,2.66,0.15616,3.4,0.0022,0.0204,0.78235
44677,2.66,0.15616,3.5,0.0021,0.0204,0.76
44677,2.66,0.15616,3.6,0.0014,0.0204,0.73889
44677,2.66,0.15616,3.7,0.0014,0.0204,0.71892
44677,2.66,0.15616,3.8,0.0014,0.0204,0.7
44677,2.66,0.15616,2.85,0.0453,0.0204,0.93333
44677,2.66,0.42466,2.85,0.1158,0.0204,0.93333
44677,2.66,0.42466,2.9,0.0999,0.0204,0.91724
44677,2.66,0.42466,2.95,0.0857,0.0204,0.90169
44677,2.66,0.42466,3,0.0722,0.0204,0.88667
44677,2.66,0.42466,3.1,0.0521,0.0204,0.85806
44677,2.66,0.42466,3.2,0.0351,0.0204,0.83125
44677,2.66,0.42466,3.3,0.0247,0.0204,0.80606
44677,2.66,0.42466,3.4,0.0178,0.0204,0.78235
44677,2.66,0.42466,3.5,0.0143,0.0204,0.76
44677,2.66,0.15616,2.8,0.0596,0.0204,0.95
44677,2.66,0.42466,2.8,0.1344,0.0204,0.95
44677,2.66,0.00274,2.85,0.0002,0.0204,0.93333
44677,2.66,0.00274,2.9,0.0001,0.0204,0.91724
44677,2.66,0.00274,2.95,0.0001,0.0204,0.90169
44677,2.66,0.00274,3,0.0001,0.0204,0.88667
44677,2.66,0.00274,3.1,0.0001,0.0204,0.85806
44677,2.66,0.00274,3.2,0.0001,0.0204,0.83125
44677,2.66,0.00274,3.3,0.0001,0.0204,0.80606
44677,2.66,0.00274,3.4,0.0001,0.0204,0.78235
44677,2.66,0.00274,3.5,0.0001,0.0204,0.76
44677,2.66,0.00274,2.8,0.0004,0.0204,0.95
44677,2.66,0.00274,2.75,0.0011,0.0204,0.96727
44677,2.66,0.15616,2.75,0.0779,0.0204,0.96727
44677,2.66,0.42466,2.75,0.1559,0.0204,0.96727
44677,2.66,0.00274,2.7,0.0065,0.0204,0.98519
44677,2.66,0.15616,2.7,0.1,0.0204,0.98519
44677,2.66,0.42466,2.7,0.1799,0.0204,0.98519
44677,2.66,0.00274,2.65,0.0268,0.0204,1.00377
44677,2.66,0.15616,2.65,0.1248,0.0204,1.00377
44677,2.66,0.42466,2.65,0.2046,0.0204,1.00377
44677,2.66,0.00274,2.5,0.164,0.0204,1.064
44677,2.66,0.00274,2.55,0.114,0.0204,1.04314
44677,2.66,0.00274,2.6,0.0653,0.0204,1.02308
44677,2.66,0.15616,2.5,0.2237,0.0204,1.064
44677,2.66,0.15616,2.55,0.1864,0.0204,1.04314
44677,2.66,0.15616,2.6,0.1544,0.0204,1.02308
44677,2.66,0.42466,2.5,0.2958,0.0204,1.064
44677,2.66,0.42466,2.55,0.2603,0.0204,1.04314
44677,2.66,0.42466,2.6,0.2332,0.0204,1.02308
44677,2.66,0.07945,2.7,0.0696,0.0204,0.98519
44677,2.66,0.07945,2.75,0.049,0.0204,0.96727
44677,2.66,0.07945,2.8,0.0329,0.0204,0.95
44677,2.66,0.07945,2.85,0.0222,0.0204,0.93333
44677,2.66,0.07945,2.9,0.016,0.0204,0.91724
44677,2.66,0.07945,2.95,0.0095,0.0204,0.90169
44677,2.66,0.07945,3,0.0061,0.0204,0.88667
44677,2.66,0.07945,3.1,0.0028,0.0204,0.85806
44677,2.66,0.07945,3.2,0.0021,0.0204,0.83125
44677,2.66,0.07945,2.65,0.095,0.0204,1.00377
44677,2.66,0.07945,2.6,0.13,0.0204,1.02308
44677,2.66,0.00274,2.45,0.214,0.0204,1.08571
44677,2.66,0.07945,2.45,0.2445,0.0204,1.08571
44677,2.66,0.07945,2.5,0.2044,0.0204,1.064
44677,2.66,0.07945,2.55,0.1655,0.0204,1.04314
44677,2.66,0.15616,2.45,0.2626,0.0204,1.08571
44677,2.66,0.42466,2.45,0.3261,0.0204,1.08571
44676,2.8,0.1589,2.912,0.0405,0.0207,0.96154
44676,2.8,0.1589,2.962,0.0315,0.0207,0.94531
44676,2.8,0.1589,3.061,0.0181,0.0207,0.91473
44676,2.8,0.1589,3.159,0.0107,0.0207,0.88636
44676,2.8,0.1589,3.258,0.0061,0.0207,0.85942
44676,2.8,0.1589,3.357,0.0036,0.0207,0.83408
44676,2.8,0.1589,3.455,0.0026,0.0207,0.81042
44676,2.8,0.1589,3.554,0.0018,0.0207,0.78784
44676,2.8,0.1589,3.653,0.0015,0.0207,0.76649
44676,2.8,0.1589,2.863,0.0525,0.0207,0.978
44676,2.8,0.1589,2.9,0.0437,0.0207,0.96552
44676,2.8,0.1589,2.95,0.0333,0.0207,0.94915
44676,2.8,0.1589,3,0.0255,0.0207,0.93333
44676,2.8,0.1589,3.1,0.0143,0.0207,0.90323
44676,2.8,0.1589,3.2,0.0087,0.0207,0.875
44676,2.8,0.1589,3.3,0.0055,0.0207,0.84848
44676,2.8,0.1589,3.4,0.0031,0.0207,0.82353
44676,2.8,0.1589,3.5,0.0023,0.0207,0.8
44676,2.8,0.1589,3.6,0.0018,0.0207,0.77778
44676,2.8,0.1589,3.7,0.0015,0.0207,0.75676
44676,2.8,0.1589,3.8,0.0015,0.0207,0.73684
44676,2.8,0.1589,2.85,0.0558,0.0207,0.98246
44676,2.8,0.4274,2.85,0.1224,0.0207,0.98246
44676,2.8,0.4274,2.9,0.1054,0.0207,0.96552
44676,2.8,0.4274,2.95,0.09,0.0207,0.94915
44676,2.8,0.4274,3,0.0782,0.0207,0.93333
44676,2.8,0.4274,3.1,0.06,0.0207,0.90323
44676,2.8,0.4274,3.2,0.0418,0.0207,0.875
44676,2.8,0.4274,3.3,0.0287,0.0207,0.84848
44676,2.8,0.4274,3.4,0.0208,0.0207,0.82353
44676,2.8,0.4274,3.5,0.0166,0.0207,0.8
44676,2.8,0.1589,2.8,0.074,0.0207,1
44676,2.8,0.4274,2.8,0.1416,0.0207,1
44676,2.8,0.00548,2.85,0.0015,0.0207,0.98246
44676,2.8,0.00548,2.9,0.0008,0.0207,0.96552
44676,2.8,0.00548,2.95,0.0005,0.0207,0.94915
44676,2.8,0.00548,3,0.0004,0.0207,0.93333
44676,2.8,0.00548,3.1,0.0003,0.0207,0.90323
44676,2.8,0.00548,3.2,0.0003,0.0207,0.875
44676,2.8,0.00548,3.3,0.0003,0.0207,0.84848
44676,2.8,0.00548,3.4,0.0001,0.0207,0.82353
44676,2.8,0.00548,3.5,0.0001,0.0207,0.8
44676,2.8,0.00548,2.8,0.003,0.0207,1
44676,2.8,0.00548,2.75,0.008,0.0207,1.01818
44676,2.8,0.1589,2.75,0.089,0.0207,1.01818
44676,2.8,0.4274,2.75,0.1616,0.0207,1.01818
44676,2.8,0.00548,2.7,0.0202,0.0207,1.03704
44676,2.8,0.1589,2.7,0.1115,0.0207,1.03704
44676,2.8,0.4274,2.7,0.1848,0.0207,1.03704
44676,2.8,0.00548,2.65,0.045,0.0207,1.0566
44676,2.8,0.1589,2.65,0.1352,0.0207,1.0566
44676,2.8,0.4274,2.65,0.2108,0.0207,1.0566
44676,2.8,0.00548,2.5,0.165,0.0207,1.12
44676,2.8,0.00548,2.55,0.1229,0.0207,1.09804
44676,2.8,0.00548,2.6,0.0786,0.0207,1.07692
44676,2.8,0.1589,2.5,0.2311,0.0207,1.12
44676,2.8,0.1589,2.55,0.1938,0.0207,1.09804
44676,2.8,0.1589,2.6,0.1645,0.0207,1.07692
44676,2.8,0.4274,2.5,0.296,0.0207,1.12
44676,2.8,0.4274,2.55,0.2636,0.0207,1.09804
44676,2.8,0.4274,2.6,0.2391,0.0207,1.07692
44676,2.8,0.08219,2.7,0.082,0.0207,1.03704
44676,2.8,0.08219,2.75,0.0601,0.0207,1.01818
44676,2.8,0.08219,2.8,0.0412,0.0207,1
44676,2.8,0.08219,2.85,0.031,0.0207,0.98246
44676,2.8,0.08219,2.9,0.0215,0.0207,0.96552
44676,2.8,0.08219,2.95,0.0148,0.0207,0.94915
44676,2.8,0.08219,3,0.0094,0.0207,0.93333
44676,2.8,0.08219,3.1,0.0045,0.0207,0.90323
44676,2.8,0.08219,3.2,0.0028,0.0207,0.875
44676,2.8,0.08219,2.65,0.109,0.0207,1.0566
44676,2.8,0.08219,2.6,0.1389,0.0207,1.07692
44673,2.78,0.16712,2.912,0.0608,0.0208,0.95467
44673,2.78,0.16712,2.962,0.0454,0.0208,0.93856
44673,2.78,0.16712,3.061,0.0251,0.0208,0.9082
44673,2.78,0.16712,3.159,0.0135,0.0208,0.88003
44673,2.78,0.16712,3.258,0.0074,0.0208,0.85328
44673,2.78,0.16712,3.357,0.0039,0.0208,0.82812
44673,2.78,0.16712,3.455,0.0027,0.0208,0.80463
44673,2.78,0.16712,3.554,0.0018,0.0208,0.78222
44673,2.78,0.16712,3.653,0.0018,0.0208,0.76102
44673,2.78,0.16712,2.863,0.0792,0.0208,0.97101
44673,2.78,0.16712,2.9,0.0645,0.0208,0.95862
44673,2.78,0.16712,2.95,0.0483,0.0208,0.94237
44673,2.78,0.16712,3,0.0361,0.0208,0.92667
44673,2.78,0.16712,3.1,0.019,0.0208,0.89677
44673,2.78,0.16712,3.2,0.0106,0.0208,0.86875
44673,2.78,0.16712,3.3,0.006,0.0208,0.84242
44673,2.78,0.16712,3.4,0.0031,0.0208,0.81765
44673,2.78,0.16712,3.5,0.0023,0.0208,0.79429
44673,2.78,0.16712,3.6,0.0018,0.0208,0.77222
44673,2.78,0.16712,3.7,0.0018,0.0208,0.75135
44673,2.78,0.16712,3.8,0.0017,0.0208,0.73158
44673,2.78,0.16712,2.85,0.0841,0.0208,0.97544
44673,2.78,0.43562,2.85,0.1572,0.0208,0.97544
44673,2.78,0.43562,2.9,0.1366,0.0208,0.95862
44673,2.78,0.43562,2.95,0.1155,0.0208,0.94237
44673,2.78,0.43562,3,0.0975,0.0208,0.92667
44673,2.78,0.43562,3.1,0.0704,0.0208,0.89677
44673,2.78,0.43562,3.2,0.0496,0.0208,0.86875
44673,2.78,0.43562,3.3,0.0345,0.0208,0.84242
44673,2.78,0.43562,3.4,0.0237,0.0208,0.81765
44673,2.78,0.43562,3.5,0.0174,0.0208,0.79429
44673,2.78,0.16712,2.8,0.1078,0.0208,0.99286
44673,2.78,0.43562,2.8,0.181,0.0208,0.99286
44673,2.78,0.0137,2.85,0.0095,0.0208,0.97544
44673,2.78,0.0137,2.9,0.0026,0.0208,0.95862
44673,2.78,0.0137,2.95,0.0008,0.0208,0.94237
44673,2.78,0.0137,3,0.0005,0.0208,0.92667
44673,2.78,0.0137,3.1,0.0002,0.0208,0.89677
44673,2.78,0.0137,3.2,0.0002,0.0208,0.86875
44673,2.78,0.0137,3.3,0.0002,0.0208,0.84242
44673,2.78,0.0137,3.4,0.0001,0.0208,0.81765
44673,2.78,0.0137,3.5,0.0001,0.0208,0.79429
44673,2.78,0.0137,2.8,0.0252,0.0208,0.99286
44673,2.78,0.0137,2.75,0.0566,0.0208,1.01091
44673,2.78,0.16712,2.75,0.1355,0.0208,1.01091
44673,2.78,0.43562,2.75,0.2064,0.0208,1.01091
44673,2.78,0.0137,2.7,0.0973,0.0208,1.02963
44673,2.78,0.16712,2.7,0.1672,0.0208,1.02963
44673,2.78,0.43562,2.7,0.237,0.0208,1.02963
44673,2.78,0.0137,2.65,0.145,0.0208,1.04906
44673,2.78,0.16712,2.65,0.2,0.0208,1.04906
44673,2.78,0.43562,2.65,0.266,0.0208,1.04906
44673,2.78,0.0137,2.5,0.295,0.0208,1.112
44673,2.78,0.0137,2.55,0.245,0.0208,1.0902
44673,2.78,0.0137,2.6,0.195,0.0208,1.06923
44673,2.78,0.16712,2.5,0.3195,0.0208,1.112
44673,2.78,0.16712,2.55,0.2791,0.0208,1.0902
44673,2.78,0.16712,2.6,0.2386,0.0208,1.06923
44673,2.78,0.43562,2.5,0.3749,0.0208,1.112
44673,2.78,0.43562,2.55,0.3351,0.0208,1.0902
44673,2.78,0.43562,2.6,0.3011,0.0208,1.06923
44673,2.78,0.09041,2.7,0.1425,0.0208,1.02963
44673,2.78,0.09041,2.75,0.1064,0.0208,1.01091
44673,2.78,0.09041,2.8,0.0778,0.0208,0.99286
44673,2.78,0.09041,2.85,0.0531,0.0208,0.97544
44673,2.78,0.09041,2.9,0.0358,0.0208,0.95862
44673,2.78,0.09041,2.95,0.0222,0.0208,0.94237
44673,2.78,0.09041,3,0.0132,0.0208,0.92667
44673,2.78,0.09041,3.1,0.0049,0.0208,0.89677
44673,2.78,0.09041,3.2,0.0027,0.0208,0.86875
44673,2.78,0.09041,2.65,0.1793,0.0208,1.04906
44673,2.78,0.09041,2.6,0.2231,0.0208,1.06923
44672,2.82,0.16986,2.912,0.0589,0.0211,0.96841
44672,2.82,0.16986,2.962,0.0447,0.0211,0.95206
44672,2.82,0.16986,3.061,0.0254,0.0211,0.92127
44672,2.82,0.16986,3.159,0.014,0.0211,0.89269
44672,2.82,0.16986,3.258,0.0076,0.0211,0.86556
44672,2.82,0.16986,3.357,0.0043,0.0211,0.84004
44672,2.82,0.16986,3.455,0.0026,0.0211,0.81621
44672,2.82,0.16986,3.554,0.002,0.0211,0.79347
44672,2.82,0.16986,3.653,0.0019,0.0211,0.77197
44672,2.82,0.16986,2.863,0.0761,0.0211,0.98498
44672,2.82,0.16986,2.9,0.0626,0.0211,0.97241
44672,2.82,0.16986,2.95,0.0477,0.0211,0.95593
44672,2.82,0.16986,3,0.036,0.0211,0.94
44672,2.82,0.16986,3.1,0.0195,0.0211,0.90968
44672,2.82,0.16986,3.2,0.0107,0.0211,0.88125
44672,2.82,0.16986,3.3,0.006,0.0211,0.85455
44672,2.82,0.16986,3.4,0.0033,0.0211,0.82941
44672,2.82,0.16986,3.5,0.0026,0.0211,0.80571
44672,2.82,0.16986,3.6,0.002,0.0211,0.78333
44672,2.82,0.16986,3.7,0.0019,0.0211,0.76216
44672,2.82,0.16986,3.8,0.0019,0.0211,0.74211
44672,2.82,0.16986,2.85,0.081,0.0211,0.98947
44672,2.82,0.43836,2.85,0.1542,0.0211,0.98947
44672,2.82,0.43836,2.9,0.1324,0.0211,0.97241
44672,2.82,0.43836,2.95,0.1144,0.0211,0.95593
44672,2.82,0.43836,3,0.0982,0.0211,0.94
44672,2.82,0.43836,3.1,0.0708,0.0211,0.90968
44672,2.82,0.43836,3.2,0.0496,0.0211,0.88125
44672,2.82,0.43836,3.3,0.035,0.0211,0.85455
44672,2.82,0.43836,3.4,0.0234,0.0211,0.82941
44672,2.82,0.43836,3.5,0.0171,0.0211,0.80571
44672,2.82,0.16986,2.8,0.1051,0.0211,1.00714
44672,2.82,0.43836,2.8,0.179,0.0211,1.00714
44672,2.82,0.01644,2.85,0.0128,0.0211,0.98947
44672,2.82,0.01644,2.9,0.0048,0.0211,0.97241
44672,2.82,0.01644,2.95,0.0019,0.0211,0.95593
44672,2.82,0.01644,3,0.001,0.0211,0.94
44672,2.82,0.01644,3.1,0.0004,0.0211,0.90968
44672,2.82,0.01644,3.2,0.0003,0.0211,0.88125
44672,2.82,0.01644,3.3,0.0003,0.0211,0.85455
44672,2.82,0.01644,3.4,0.0001,0.0211,0.82941
44672,2.82,0.01644,3.5,0.0001,0.0211,0.80571
44672,2.82,0.01644,2.8,0.0272,0.0211,1.00714
44672,2.82,0.01644,2.75,0.0549,0.0211,1.02545
44672,2.82,0.16986,2.75,0.1315,0.0211,1.02545
44672,2.82,0.43836,2.75,0.2046,0.0211,1.02545
44672,2.82,0.01644,2.7,0.0919,0.0211,1.04444
44672,2.82,0.16986,2.7,0.1604,0.0211,1.04444
44672,2.82,0.43836,2.7,0.231,0.0211,1.04444
44672,2.82,0.01644,2.65,0.1377,0.0211,1.06415
44672,2.82,0.16986,2.65,0.1937,0.0211,1.06415
44672,2.82,0.43836,2.65,0.26,0.0211,1.06415
44672,2.82,0.01644,2.5,0.2804,0.0211,1.128
44672,2.82,0.01644,2.55,0.2311,0.0211,1.10588
44672,2.82,0.01644,2.6,0.185,0.0211,1.08462
44672,2.82,0.16986,2.5,0.3135,0.0211,1.128
44672,2.82,0.16986,2.55,0.2737,0.0211,1.10588
44672,2.82,0.16986,2.6,0.2306,0.0211,1.08462
44672,2.82,0.43836,2.5,0.365,0.0211,1.128
44672,2.82,0.43836,2.55,0.3305,0.0211,1.10588
44672,2.82,0.43836,2.6,0.2924,0.0211,1.08462
44672,2.82,0.09315,2.7,0.1385,0.0211,1.04444
44672,2.82,0.09315,2.75,0.1045,0.0211,1.02545
44672,2.82,0.09315,2.8,0.076,0.0211,1.00714
44672,2.82,0.09315,2.85,0.0533,0.0211,0.98947
44672,2.82,0.09315,2.9,0.0368,0.0211,0.97241
44672,2.82,0.09315,2.95,0.0236,0.0211,0.95593
44672,2.82,0.09315,3,0.015,0.0211,0.94
44672,2.82,0.09315,3.1,0.0062,0.0211,0.90968
44672,2.82,0.09315,3.2,0.0031,0.0211,0.88125
44672,2.82,0.09315,2.65,0.1746,0.0211,1.06415
44672,2.82,0.09315,2.6,0.2137,0.0211,1.08462
44671,2.84,0.1726,2.912,0.0702,0.0212,0.97527
44671,2.84,0.1726,2.962,0.053,0.0212,0.95881
44671,2.84,0.1726,3.061,0.0296,0.0212,0.9278
44671,2.84,0.1726,3.159,0.0156,0.0212,0.89902
44671,2.84,0.1726,3.258,0.0084,0.0212,0.8717
44671,2.84,0.1726,3.357,0.0045,0.0212,0.84599
44671,2.84,0.1726,3.455,0.0028,0.0212,0.822
44671,2.84,0.1726,3.554,0.002,0.0212,0.7991
44671,2.84,0.1726,3.653,0.002,0.0212,0.77744
44671,2.84,0.1726,2.863,0.0901,0.0212,0.99197
44671,2.84,0.1726,2.9,0.0741,0.0212,0.97931
44671,2.84,0.1726,2.95,0.0558,0.0212,0.96271
44671,2.84,0.1726,3,0.0426,0.0212,0.94667
44671,2.84,0.1726,3.1,0.022,0.0212,0.91613
44671,2.84,0.1726,3.2,0.0122,0.0212,0.8875
44671,2.84,0.1726,3.3,0.0067,0.0212,0.86061
44671,2.84,0.1726,3.4,0.0037,0.0212,0.83529
44671,2.84,0.1726,3.5,0.0025,0.0212,0.81143
44671,2.84,0.1726,3.6,0.002,0.0212,0.78889
44671,2.84,0.1726,3.7,0.002,0.0212,0.76757
44671,2.84,0.1726,3.8,0.0018,0.0212,0.74737
44671,2.84,0.1726,2.85,0.0961,0.0212,0.99649
44671,2.84,0.4411,2.85,0.1731,0.0212,0.99649
44671,2.84,0.4411,2.9,0.1492,0.0212,0.97931
44671,2.84,0.4411,2.95,0.1285,0.0212,0.96271
44671,2.84,0.4411,3,0.1108,0.0212,0.94667
44671,2.84,0.4411,3.1,0.0793,0.0212,0.91613
44671,2.84,0.4411,3.2,0.0563,0.0212,0.8875
44671,2.84,0.4411,3.3,0.04,0.0212,0.86061
44671,2.84,0.4411,3.4,0.026,0.0212,0.83529
44671,2.84,0.4411,3.5,0.019,0.0212,0.81143
44671,2.84,0.1726,2.8,0.1224,0.0212,1.01429
44671,2.84,0.4411,2.8,0.1986,0.0212,1.01429
44671,2.84,0.01918,2.85,0.023,0.0212,0.99649
44671,2.84,0.01918,2.9,0.0096,0.0212,0.97931
44671,2.84,0.01918,2.95,0.0036,0.0212,0.96271
44671,2.84,0.01918,3,0.0014,0.0212,0.94667
44671,2.84,0.01918,3.1,0.0004,0.0212,0.91613
44671,2.84,0.01918,3.2,0.0004,0.0212,0.8875
44671,2.84,0.01918,3.3,0.0003,0.0212,0.86061
44671,2.84,0.01918,3.4,0.0003,0.0212,0.83529
44671,2.84,0.01918,3.5,0.0002,0.0212,0.81143
44671,2.84,0.01918,2.8,0.046,0.0212,1.01429
44671,2.84,0.01918,2.75,0.0807,0.0212,1.03273
44671,2.84,0.1726,2.75,0.1524,0.0212,1.03273
44671,2.84,0.4411,2.75,0.2256,0.0212,1.03273
44671,2.84,0.01918,2.7,0.1247,0.0212,1.05185
44671,2.84,0.1726,2.7,0.1865,0.0212,1.05185
44671,2.84,0.4411,2.7,0.2553,0.0212,1.05185
44671,2.84,0.01918,2.65,0.1726,0.0212,1.0717
44671,2.84,0.1726,2.65,0.2209,0.0212,1.0717
44671,2.84,0.4411,2.65,0.2871,0.0212,1.0717
44671,2.84,0.01918,2.5,0.3165,0.0212,1.136
44671,2.84,0.01918,2.55,0.266,0.0212,1.11373
44671,2.84,0.01918,2.6,0.2162,0.0212,1.09231
44671,2.84,0.1726,2.5,0.3478,0.0212,1.136
44671,2.84,0.1726,2.55,0.3013,0.0212,1.11373
44671,2.84,0.1726,2.6,0.2596,0.0212,1.09231
44671,2.84,0.4411,2.5,0.3991,0.0212,1.136
44671,2.84,0.4411,2.55,0.3573,0.0212,1.11373
44671,2.84,0.4411,2.6,0.3216,0.0212,1.09231
44671,2.84,0.09589,2.7,0.1618,0.0212,1.05185
44671,2.84,0.09589,2.75,0.1245,0.0212,1.03273
44671,2.84,0.09589,2.8,0.0918,0.0212,1.01429
44671,2.84,0.09589,2.85,0.066,0.0212,0.99649
44671,2.84,0.09589,2.9,0.0464,0.0212,0.97931
44671,2.84,0.09589,2.95,0.0308,0.0212,0.96271
44671,2.84,0.09589,3,0.019,0.0212,0.94667
44671,2.84,0.09589,3.1,0.0078,0.0212,0.91613
44671,2.84,0.09589,3.2,0.0033,0.0212,0.8875
44671,2.84,0.09589,2.65,0.1982,0.0212,1.0717
44671,2.84,0.09589,2.6,0.2412,0.0212,1.09231
44670,2.87,0.17534,2.912,0.0769,0.0211,0.98558
44670,2.87,0.17534,2.962,0.058,0.0211,0.96894
44670,2.87,0.17534,3.061,0.032,0.0211,0.9376
44670,2.87,0.17534,3.159,0.017,0.0211,0.90852
44670,2.87,0.17534,3.258,0.0088,0.0211,0.88091
44670,2.87,0.17534,3.357,0.0047,0.0211,0.85493
44670,2.87,0.17534,3.455,0.0029,0.0211,0.83068
44670,2.87,0.17534,3.554,0.0027,0.0211,0.80754
